idRegistro;idUsuario;idEmpresa;tipo_operacion;fecha;hora_local;direccion_ip;dispositivo;plataforma;ubicacion;fecha_edicion;usuario_edicion;ip_edicion;descripcion;manual
3461304;204022;24878;2;"2025-06-23 19:50:00";"2025-06-23 19:50:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3461305;204022;24878;3;"2025-06-23 19:55:00";"2025-06-23 19:55:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3461306;204022;24878;1;"2025-06-23 20:00:00";"2025-06-23 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3461307;204022;24878;0;"2025-06-20 09:00:00";"2025-06-20 09:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3461308;204022;24878;2;"2025-06-20 14:00:00";"2025-06-20 14:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3461309;204022;24878;3;"2025-06-20 15:00:00";"2025-06-20 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3461310;204022;24878;1;"2025-06-20 20:00:00";"2025-06-20 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3467056;203131;24878;0;"2025-06-25 09:00:00";"2025-06-25 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.36022 / Long:2.1380886";;;;"TODO EL DIA";1
3467057;203131;24878;2;"2025-06-25 14:00:00";"2025-06-25 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.36022 / Long:2.1380886";;;;"TODO EL DIA";1
3467058;203131;24878;3;"2025-06-25 15:00:00";"2025-06-25 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.36022 / Long:2.1380886";;;;"TODO EL DIA";1
3467059;203131;24878;1;"2025-06-25 20:00:00";"2025-06-25 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.36022 / Long:2.1380886";;;;"TODO EL DIA";1
3469452;204068;24878;0;"2025-06-25 15:00:00";"2025-06-25 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"25 de Junio del 2025";1
3469453;204068;24878;1;"2025-06-25 20:00:00";"2025-06-25 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"25 de Junio del 2025";1
3471490;203131;24878;0;"2025-06-26 09:00:00";"2025-06-26 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602207 / Long:2.1380943";;;;"solo mañana";1
3471491;203131;24878;1;"2025-06-26 14:00:00";"2025-06-26 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602207 / Long:2.1380943";;;;"solo mañana";1
3471600;204068;24878;0;"2025-06-26 09:00:00";"2025-06-26 09:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"26 de Junio del 2025";1
3471601;204068;24878;2;"2025-06-26 14:00:00";"2025-06-26 14:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"26 de Junio del 2025";1
3471602;204068;24878;3;"2025-06-26 15:00:00";"2025-06-26 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"26 de Junio del 2025";1
3471603;204068;24878;1;"2025-06-26 20:00:00";"2025-06-26 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"26 de Junio del 2025";1
3473883;204022;24878;0;"2025-06-26 15:00:00";"2025-06-26 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602211 / Long:2.1380619";;;;-;1
3473884;204022;24878;2;"2025-06-26 19:50:00";"2025-06-26 19:50:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602211 / Long:2.1380619";;;;-;1
3473885;204022;24878;3;"2025-06-26 19:55:00";"2025-06-26 19:55:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602211 / Long:2.1380619";;;;-;1
3473886;204022;24878;1;"2025-06-26 20:00:00";"2025-06-26 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602211 / Long:2.1380619";;;;-;1
3475855;203131;24878;0;"2025-06-27 09:00:00";"2025-06-27 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.353216 / Long:2.1364736";;;;"todo el dia";1
3475856;203131;24878;2;"2025-06-27 14:00:00";"2025-06-27 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.353216 / Long:2.1364736";;;;"todo el dia";1
3475857;203131;24878;3;"2025-06-27 15:00:00";"2025-06-27 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.353216 / Long:2.1364736";;;;"todo el dia";1
3475858;203131;24878;1;"2025-06-27 20:00:00";"2025-06-27 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.353216 / Long:2.1364736";;;;"todo el dia";1
3479640;203131;24878;0;"2025-06-30 09:00:00";"2025-06-30 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3696 / Long:2.1397504";;;;"TODO EL DIA";1
3479641;203131;24878;2;"2025-06-30 14:00:00";"2025-06-30 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3696 / Long:2.1397504";;;;"TODO EL DIA";1
3479642;203131;24878;3;"2025-06-30 15:00:00";"2025-06-30 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3696 / Long:2.1397504";;;;"TODO EL DIA";1
3479643;203131;24878;1;"2025-06-30 20:00:00";"2025-06-30 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3696 / Long:2.1397504";;;;"TODO EL DIA";1
3479713;204068;24878;0;"2025-06-30 09:00:00";"2025-06-30 09:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"30 de Junio del 2025";1
3479714;204068;24878;1;"2025-06-30 14:00:00";"2025-06-30 14:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"30 de Junio del 2025";1
3481369;204022;24878;0;"2025-06-27 09:00:00";"2025-06-27 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481370;204022;24878;2;"2025-06-27 14:00:00";"2025-06-27 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481371;204022;24878;3;"2025-06-27 15:00:00";"2025-06-27 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481372;204022;24878;1;"2025-06-27 20:00:00";"2025-06-27 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481376;204022;24878;0;"2025-06-30 15:00:00";"2025-06-30 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481377;204022;24878;2;"2025-06-30 19:50:00";"2025-06-30 19:50:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481378;204022;24878;3;"2025-06-30 19:55:00";"2025-06-30 19:55:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3481379;204022;24878;1;"2025-06-30 20:00:00";"2025-06-30 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3483505;203131;24878;0;"2025-07-01 09:00:00";"2025-07-01 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3696 / Long:2.1397504";;;;"solo mañana";1
3483506;203131;24878;1;"2025-07-01 14:00:00";"2025-07-01 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3696 / Long:2.1397504";;;;"solo mañana";1
3484971;204022;24878;0;"2025-07-01 09:00:00";"2025-07-01 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3484972;204022;24878;2;"2025-07-01 14:00:00";"2025-07-01 14:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3484973;204022;24878;3;"2025-07-01 15:00:00";"2025-07-01 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3484974;204022;24878;1;"2025-07-01 20:00:00";"2025-07-01 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat: / Long:";;;;-;1
3485876;204068;24878;0;"2025-07-01 15:00:00";"2025-07-01 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"1 de Julio del 2025";1
3485877;204068;24878;1;"2025-07-01 20:00:00";"2025-07-01 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"1 de Julio del 2025";1
3488202;203131;24878;0;"2025-07-02 09:00:00";"2025-07-02 09:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602136 / Long:2.1380853";;;;"todo el dia";1
3488203;203131;24878;2;"2025-07-02 15:00:00";"2025-07-02 15:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602136 / Long:2.1380853";;;;"todo el dia";1
3488204;203131;24878;3;"2025-07-02 16:00:00";"2025-07-02 16:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602136 / Long:2.1380853";;;;"todo el dia";1
3488205;203131;24878;1;"2025-07-02 20:00:00";"2025-07-02 20:00:00";90.173.187.34;Ordenador;"Chrome 137";"Lat:41.3602136 / Long:2.1380853";;;;"todo el dia";1
3490344;204068;24878;0;"2025-07-02 15:00:00";"2025-07-02 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"2 de Julio del 2025";1
3490345;204068;24878;1;"2025-07-02 20:00:00";"2025-07-02 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"2 de Julio del 2025";1
3492658;204068;24878;0;"2025-07-03 09:00:00";"2025-07-03 09:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"3 de Julio del 2025";1
3492659;204068;24878;2;"2025-07-03 14:00:00";"2025-07-03 14:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"3 de Julio del 2025";1
3492660;204068;24878;3;"2025-07-03 15:00:00";"2025-07-03 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"3 de Julio del 2025";1
3492661;204068;24878;1;"2025-07-03 20:00:00";"2025-07-03 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"3 de Julio del 2025";1
3492897;203131;24878;0;"2025-07-03 09:00:00";"2025-07-03 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"solo mañana";1
3492898;203131;24878;1;"2025-07-03 14:00:00";"2025-07-03 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"solo mañana";1
3497183;203131;24878;0;"2025-07-04 09:00:00";"2025-07-04 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602212 / Long:2.1380942";;;;"todo el dia";1
3497184;203131;24878;2;"2025-07-04 14:00:00";"2025-07-04 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602212 / Long:2.1380942";;;;"todo el dia";1
3497185;203131;24878;3;"2025-07-04 15:00:00";"2025-07-04 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602212 / Long:2.1380942";;;;"todo el dia";1
3497186;203131;24878;1;"2025-07-04 20:00:00";"2025-07-04 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602212 / Long:2.1380942";;;;"todo el dia";1
3497198;204022;24878;0;"2025-07-03 15:00:00";"2025-07-03 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497199;204022;24878;2;"2025-07-03 19:50:00";"2025-07-03 19:50:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497200;204022;24878;3;"2025-07-03 19:55:00";"2025-07-03 19:55:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497201;204022;24878;1;"2025-07-03 20:00:00";"2025-07-03 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497219;204022;24878;0;"2025-07-04 09:00:00";"2025-07-04 09:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497220;204022;24878;2;"2025-07-04 14:00:00";"2025-07-04 14:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497221;204022;24878;3;"2025-07-04 15:00:00";"2025-07-04 15:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3497222;204022;24878;1;"2025-07-04 20:00:00";"2025-07-04 20:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;-;1
3500567;203131;24878;0;"2025-07-07 09:00:00";"2025-07-07 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602296 / Long:2.1380714";;;;"todo el dia";1
3500568;203131;24878;2;"2025-07-07 14:00:00";"2025-07-07 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602296 / Long:2.1380714";;;;"todo el dia";1
3500569;203131;24878;3;"2025-07-07 15:00:00";"2025-07-07 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602296 / Long:2.1380714";;;;"todo el dia";1
3500570;203131;24878;1;"2025-07-07 20:00:00";"2025-07-07 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602296 / Long:2.1380714";;;;"todo el dia";1
3500788;204068;24878;0;"2025-07-07 09:00:00";"2025-07-07 09:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"7 de Julio del 2025";1
3500789;204068;24878;1;"2025-07-07 14:00:00";"2025-07-07 14:00:00";90.173.187.34;Ordenador;"Chrome 137";;;;;"7 de Julio del 2025";1
3502973;204022;24878;0;"2025-07-07 15:00:00";"2025-07-07 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3502974;204022;24878;2;"2025-07-07 19:50:00";"2025-07-07 19:50:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3502975;204022;24878;3;"2025-07-07 19:55:00";"2025-07-07 19:55:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3502976;204022;24878;1;"2025-07-07 20:00:00";"2025-07-07 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;-;1
3505018;203131;24878;0;"2025-07-08 09:00:00";"2025-07-08 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"solo mañana";1
3505019;203131;24878;1;"2025-07-08 14:00:00";"2025-07-08 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"solo mañana";1
3507051;204022;24878;0;"2025-07-08 09:00:00";"2025-07-08 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;-;1
3507052;204022;24878;2;"2025-07-08 14:00:00";"2025-07-08 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;-;1
3507053;204022;24878;3;"2025-07-08 15:00:00";"2025-07-08 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;-;1
3507054;204022;24878;1;"2025-07-08 20:00:00";"2025-07-08 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;-;1
3507082;204068;24878;0;"2025-07-08 15:00:00";"2025-07-08 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"8 de Julio del 2025";1
3507083;204068;24878;1;"2025-07-08 20:00:00";"2025-07-08 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"8 de Julio del 2025";1
3509239;203131;24878;0;"2025-07-09 09:00:00";"2025-07-09 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"solo mañana";1
3509240;203131;24878;1;"2025-07-09 14:00:00";"2025-07-09 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"solo mañana";1
3513573;203131;24878;0;"2025-07-10 09:00:00";"2025-07-10 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602204 / Long:2.1380987";;;;"todo el dia";1
3513574;203131;24878;2;"2025-07-10 14:00:00";"2025-07-10 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602204 / Long:2.1380987";;;;"todo el dia";1
3513575;203131;24878;3;"2025-07-10 15:00:00";"2025-07-10 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602204 / Long:2.1380987";;;;"todo el dia";1
3513576;203131;24878;1;"2025-07-10 20:00:00";"2025-07-10 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602204 / Long:2.1380987";;;;"todo el dia";1
3513640;204068;24878;0;"2025-07-10 09:00:00";"2025-07-10 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"10 de Julio del 2025";1
3513641;204068;24878;2;"2025-07-10 14:00:00";"2025-07-10 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"10 de Julio del 2025";1
3513642;204068;24878;3;"2025-07-10 15:00:00";"2025-07-10 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"10 de Julio del 2025";1
3513643;204068;24878;1;"2025-07-10 20:00:00";"2025-07-10 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"10 de Julio del 2025";1
3517925;203131;24878;0;"2025-07-11 09:00:00";"2025-07-11 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602223 / Long:2.1380957";;;;"todo el dia";1
3517926;203131;24878;2;"2025-07-11 14:00:00";"2025-07-11 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602223 / Long:2.1380957";;;;"todo el dia";1
3517927;203131;24878;3;"2025-07-11 15:00:00";"2025-07-11 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602223 / Long:2.1380957";;;;"todo el dia";1
3517928;203131;24878;1;"2025-07-11 20:00:00";"2025-07-11 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602223 / Long:2.1380957";;;;"todo el dia";1
3521369;203131;24878;0;"2025-07-14 09:00:00";"2025-07-14 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3521370;203131;24878;2;"2025-07-14 14:00:00";"2025-07-14 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3521371;203131;24878;3;"2025-07-14 15:00:00";"2025-07-14 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3521372;203131;24878;1;"2025-07-14 20:00:00";"2025-07-14 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3521613;204068;24878;0;"2025-07-14 09:00:00";"2025-07-14 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"14 de julio del 2025";1
3521614;204068;24878;1;"2025-07-14 14:00:00";"2025-07-14 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"14 de julio del 2025";1
3525430;203131;24878;0;"2025-07-15 09:00:00";"2025-07-15 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602301 / Long:2.1380987";;;;"todo el dia";1
3525431;203131;24878;2;"2025-07-15 14:00:00";"2025-07-15 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602301 / Long:2.1380987";;;;"todo el dia";1
3525432;203131;24878;3;"2025-07-15 15:00:00";"2025-07-15 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602301 / Long:2.1380987";;;;"todo el dia";1
3525433;203131;24878;1;"2025-07-15 20:00:00";"2025-07-15 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602301 / Long:2.1380987";;;;"todo el dia";1
3527555;204068;24878;0;"2025-07-15 15:00:00";"2025-07-15 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"15 de Julio del 2025";1
3527556;204068;24878;1;"2025-07-15 20:00:00";"2025-07-15 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;"15 de Julio del 2025";1
3529793;203131;24878;0;"2025-07-16 09:00:00";"2025-07-16 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602269 / Long:2.1380891";;;;"todo el dia";1
3529794;203131;24878;2;"2025-07-16 14:00:00";"2025-07-16 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602269 / Long:2.1380891";;;;"todo el dia";1
3529795;203131;24878;3;"2025-07-16 15:00:00";"2025-07-16 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602269 / Long:2.1380891";;;;"todo el dia";1
3529796;203131;24878;1;"2025-07-16 20:00:00";"2025-07-16 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602269 / Long:2.1380891";;;;"todo el dia";1
3531755;204068;24878;0;"2025-07-16 15:00:00";"2025-07-16 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"16 de Julio del 2025";1
3531756;204068;24878;1;"2025-07-16 20:00:00";"2025-07-16 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"16 de Julio del 2025";1
3534085;204068;24878;0;"2025-07-17 09:00:00";"2025-07-17 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"17 de Julio del 2025";1
3534086;204068;24878;2;"2025-07-17 14:00:00";"2025-07-17 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"17 de Julio del 2025";1
3534087;204068;24878;3;"2025-07-17 15:00:00";"2025-07-17 15:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"17 de Julio del 2025";1
3534088;204068;24878;1;"2025-07-17 20:00:00";"2025-07-17 20:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"17 de Julio del 2025";1
3534109;203131;24878;0;"2025-07-17 09:00:00";"2025-07-17 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602171 / Long:2.1381111";;;;"todo el dia";1
3534110;203131;24878;2;"2025-07-17 14:00:00";"2025-07-17 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602171 / Long:2.1381111";;;;"todo el dia";1
3534111;203131;24878;3;"2025-07-17 15:00:00";"2025-07-17 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602171 / Long:2.1381111";;;;"todo el dia";1
3534112;203131;24878;1;"2025-07-17 20:00:00";"2025-07-17 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602171 / Long:2.1381111";;;;"todo el dia";1
3538298;203131;24878;0;"2025-07-18 09:00:00";"2025-07-18 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3538299;203131;24878;2;"2025-07-18 14:00:00";"2025-07-18 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3538300;203131;24878;3;"2025-07-18 15:00:00";"2025-07-18 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3538301;203131;24878;1;"2025-07-18 20:00:00";"2025-07-18 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3499392 / Long:2.1364736";;;;"todo el dia";1
3541440;203131;24878;0;"2025-07-21 09:00:00";"2025-07-21 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602156 / Long:2.1380997";;;;"todo el dia";1
3541441;203131;24878;2;"2025-07-21 14:00:00";"2025-07-21 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602156 / Long:2.1380997";;;;"todo el dia";1
3541442;203131;24878;3;"2025-07-21 15:00:00";"2025-07-21 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602156 / Long:2.1380997";;;;"todo el dia";1
3541443;203131;24878;1;"2025-07-21 20:00:00";"2025-07-21 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602156 / Long:2.1380997";;;;"todo el dia";1
3541734;204068;24878;0;"2025-07-21 09:00:00";"2025-07-21 09:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"21 de Julio del 2025";1
3541735;204068;24878;1;"2025-07-21 14:00:00";"2025-07-21 14:00:00";90.173.187.34;Ordenador;"Chrome 138";;;;;"21 de Julio del 2025";1
3543625;204022;24878;0;"2025-07-21 15:00:00";"2025-07-21 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3543626;204022;24878;2;"2025-07-21 19:50:00";"2025-07-21 19:50:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3543627;204022;24878;3;"2025-07-21 19:55:00";"2025-07-21 19:55:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3543628;204022;24878;1;"2025-07-21 20:00:00";"2025-07-21 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3547885;204022;24878;0;"2025-07-22 09:00:00";"2025-07-22 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3547886;204022;24878;2;"2025-07-22 14:00:00";"2025-07-22 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3547887;204022;24878;3;"2025-07-22 15:00:00";"2025-07-22 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3547888;204022;24878;1;"2025-07-22 20:00:00";"2025-07-22 20:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat: / Long:";;;;-;1
3547990;203131;24878;0;"2025-07-22 09:00:00";"2025-07-22 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.353216 / Long:2.1331968";;;;"2 horas de la tarde";1
3547991;203131;24878;2;"2025-07-22 14:00:00";"2025-07-22 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.353216 / Long:2.1331968";;;;"2 horas de la tarde";1
3547992;203131;24878;3;"2025-07-22 15:00:00";"2025-07-22 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.353216 / Long:2.1331968";;;;"2 horas de la tarde";1
3547993;203131;24878;1;"2025-07-22 17:00:00";"2025-07-22 17:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.353216 / Long:2.1331968";;;;"2 horas de la tarde";1
3550009;203131;24878;0;"2025-07-23 09:00:00";"2025-07-23 09:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602018 / Long:2.1381035";;;;"todo el dia";1
3550010;203131;24878;2;"2025-07-23 14:00:00";"2025-07-23 14:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602018 / Long:2.1381035";;;;"todo el dia";1
3550011;203131;24878;3;"2025-07-23 15:00:00";"2025-07-23 15:00:00";90.173.187.34;Ordenador;"Chrome 138";"Lat:41.3602018 / Long:2.1381035";;;;"todo el dia";1
